session,data_origin,policy,informal_stops,short_dwell_scale,signal_scenario,n_signal_encounters,encounter_pattern,signal_offset_s,wm_to_rb_demand_shift_s,mixed_traffic,vol_rb_to_wm,vol_wm_to_rb,n_rows_calibration_subset,demand_window_s,demand_window_capped,avg_travel_time_s,avg_delay_s,delay_ratio,completed_trips,total_trips,total_distance_m,avg_speed_mps,encounter_1_green,encounter_2_green,encounter_3_green,encounter_4_green,encounter_5_green,encounter_6_green,extra_rb_to_wm_shifts_s
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,44,83,44,2940.0,False,265.87,88.18,0.3317,1010,1010,2778440.0,10.347,True,True,True,False,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,44,83,44,2940.0,False,261.59,83.84,0.3205,1005,1005,2764720.0,10.516,True,True,True,False,False,True,60.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,44,83,44,2940.0,False,265.38,87.55,0.3299,1000,1000,2751000.0,10.366,True,True,True,False,False,False,60.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,44,83,44,2940.0,False,266.27,88.51,0.3324,1005,1005,2764720.0,10.332,True,True,False,True,True,True,90.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_G_R,6,G-G-R-G-G-R,0.0,0.0,True,44,83,44,2940.0,False,263.77,85.88,0.3256,995,995,2737280.0,10.43,True,True,False,True,True,False,90.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_R_G,6,G-G-R-G-R-G,0.0,0.0,True,44,83,44,2940.0,False,265.87,88.18,0.3317,1010,1010,2778440.0,10.347,True,True,False,True,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_R_R,6,G-G-R-G-R-R,0.0,0.0,True,44,83,44,2940.0,False,259.75,82.0,0.3157,1005,1005,2764720.0,10.591,True,True,False,True,False,False,0.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_G_G,6,G-G-R-R-G-G,0.0,35.0,True,44,83,44,2940.0,False,265.82,88.07,0.3313,1005,1005,2764720.0,10.349,True,True,False,False,True,True,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_G_R,6,G-G-R-R-G-R,0.0,35.0,True,44,83,44,2940.0,False,265.23,87.4,0.3295,1000,1000,2751000.0,10.372,True,True,False,False,True,False,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_R_G,6,G-G-R-R-R-G,0.0,35.0,True,44,83,44,2940.0,False,263.44,85.75,0.3255,1010,1010,2778440.0,10.442,True,True,False,False,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_R_R,6,G-G-R-R-R-R,0.0,35.0,True,44,83,44,2940.0,False,260.62,82.87,0.318,1005,1005,2764720.0,10.555,True,True,False,False,False,False,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_G_G,6,G-R-G-G-G-G,0.0,35.0,True,44,83,44,2940.0,False,260.62,82.87,0.318,1005,1005,2764720.0,10.555,True,False,True,True,True,True,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_G_R,6,G-R-G-G-G-R,0.0,35.0,True,44,83,44,2940.0,False,263.44,85.75,0.3255,1010,1010,2778440.0,10.442,True,False,True,True,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_R_G,6,G-R-G-G-R-G,0.0,35.0,True,44,83,44,2940.0,False,265.23,87.4,0.3295,1000,1000,2751000.0,10.372,True,False,True,True,False,True,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_R_R,6,G-R-G-G-R-R,0.0,35.0,True,44,83,44,2940.0,False,265.82,88.07,0.3313,1005,1005,2764720.0,10.349,True,False,True,True,False,False,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_G_G,6,G-R-G-R-G-G,0.0,0.0,True,44,83,44,2940.0,False,259.75,82.0,0.3157,1005,1005,2764720.0,10.591,True,False,True,False,True,True,0.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_G_R,6,G-R-G-R-G-R,0.0,0.0,True,44,83,44,2940.0,False,265.87,88.18,0.3317,1010,1010,2778440.0,10.347,True,False,True,False,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_R_G,6,G-R-G-R-R-G,0.0,0.0,True,44,83,44,2940.0,False,263.77,85.88,0.3256,995,995,2737280.0,10.43,True,False,True,False,False,True,90.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_R_R,6,G-R-G-R-R-R,0.0,0.0,True,44,83,44,2940.0,False,266.27,88.51,0.3324,1005,1005,2764720.0,10.332,True,False,True,False,False,False,90.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_G_G,6,G-R-R-G-G-G,0.0,40.0,True,44,83,44,2940.0,False,262.06,84.31,0.3217,1005,1005,2764720.0,10.497,True,False,False,True,True,True,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,44,83,44,2940.0,False,260.27,82.58,0.3173,1010,1010,2778440.0,10.569,True,False,False,True,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,44,83,44,2940.0,False,265.73,87.9,0.3308,1000,1000,2751000.0,10.353,True,False,False,True,False,True,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,44,83,44,2940.0,False,267.36,89.61,0.3352,1005,1005,2764720.0,10.289,True,False,False,True,False,False,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,44,83,44,2940.0,False,261.45,83.63,0.3199,1000,1000,2751000.0,10.522,True,False,False,False,True,True,5.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,44,83,44,2940.0,False,265.35,87.53,0.3299,1000,1000,2751000.0,10.367,True,False,False,False,True,False,5.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,44,83,44,2940.0,False,261.45,83.63,0.3199,1000,1000,2751000.0,10.522,True,False,False,False,False,True,0.0;55.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,44,83,44,2940.0,False,265.87,88.18,0.3317,1010,1010,2778440.0,10.347,True,False,False,False,False,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,44,83,44,2940.0,False,262.35,84.66,0.3227,1010,1010,2778440.0,10.486,False,True,True,True,True,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,44,83,44,2940.0,False,261.43,83.6,0.3198,1000,1000,2751000.0,10.523,False,True,True,True,True,False,0.0;55.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,44,83,44,2940.0,False,262.82,85.0,0.3234,1000,1000,2751000.0,10.467,False,True,True,True,False,True,5.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,44,83,44,2940.0,False,261.43,83.6,0.3198,1000,1000,2751000.0,10.523,False,True,True,True,False,False,5.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,44,83,44,2940.0,False,258.33,80.58,0.3119,1005,1005,2764720.0,10.649,False,True,True,False,True,True,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,44,83,44,2940.0,False,263.02,85.2,0.3239,1000,1000,2751000.0,10.459,False,True,True,False,True,False,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,44,83,44,2940.0,False,265.87,88.18,0.3317,1010,1010,2778440.0,10.347,False,True,True,False,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,44,83,44,2940.0,False,263.38,85.63,0.3251,1005,1005,2764720.0,10.445,False,True,True,False,False,False,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,44,83,44,2940.0,False,257.01,79.26,0.3084,1005,1005,2764720.0,10.704,False,True,False,True,True,True,90.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,44,83,44,2940.0,False,260.9,83.02,0.3182,995,995,2737280.0,10.544,False,True,False,True,True,False,90.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,44,83,44,2940.0,False,262.35,84.66,0.3227,1010,1010,2778440.0,10.486,False,True,False,True,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,44,83,44,2940.0,False,260.87,83.12,0.3186,1005,1005,2764720.0,10.545,False,True,False,True,False,False,0.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,44,83,44,2940.0,False,260.62,82.87,0.318,1005,1005,2764720.0,10.555,False,True,False,False,True,True,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,44,83,44,2940.0,False,261.48,83.65,0.3199,1000,1000,2751000.0,10.521,False,True,False,False,True,False,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,44,83,44,2940.0,False,265.2,87.51,0.33,1010,1010,2778440.0,10.373,False,True,False,False,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,44,83,44,2940.0,False,262.49,84.73,0.3228,1005,1005,2764720.0,10.48,False,True,False,False,False,False,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,44,83,44,2940.0,False,262.49,84.73,0.3228,1005,1005,2764720.0,10.48,False,False,True,True,True,True,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,44,83,44,2940.0,False,265.2,87.51,0.33,1010,1010,2778440.0,10.373,False,False,True,True,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,44,83,44,2940.0,False,261.48,83.65,0.3199,1000,1000,2751000.0,10.521,False,False,True,True,False,True,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,44,83,44,2940.0,False,260.62,82.87,0.318,1005,1005,2764720.0,10.555,False,False,True,True,False,False,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,44,83,44,2940.0,False,260.87,83.12,0.3186,1005,1005,2764720.0,10.545,False,False,True,False,True,True,0.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,44,83,44,2940.0,False,262.35,84.66,0.3227,1010,1010,2778440.0,10.486,False,False,True,False,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,44,83,44,2940.0,False,260.9,83.02,0.3182,995,995,2737280.0,10.544,False,False,True,False,False,True,90.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,44,83,44,2940.0,False,257.01,79.26,0.3084,1005,1005,2764720.0,10.704,False,False,True,False,False,False,90.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,44,83,44,2940.0,False,258.62,80.8,0.3124,1000,1000,2751000.0,10.637,False,False,False,True,True,True,60.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,44,83,44,2940.0,False,258.66,80.9,0.3128,1005,1005,2764720.0,10.636,False,False,False,True,True,False,60.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,44,83,44,2940.0,False,262.35,84.66,0.3227,1010,1010,2778440.0,10.486,False,False,False,True,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,44,83,44,2940.0,False,263.81,86.12,0.3265,1010,1010,2778440.0,10.428,False,False,False,True,False,False,0.0;20.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,44,83,44,2940.0,False,259.45,81.7,0.3149,1005,1005,2764720.0,10.603,False,False,False,False,True,True,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,44,83,44,2940.0,False,260.55,82.73,0.3175,1000,1000,2751000.0,10.558,False,False,False,False,True,False,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,44,83,44,2940.0,False,261.81,84.12,0.3213,1010,1010,2778440.0,10.507,False,False,False,False,False,True,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,44,83,44,2940.0,False,262.96,85.2,0.324,1005,1005,2764720.0,10.462,False,False,False,False,False,False,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,44,83,83,18000.0,True,262.35,72.66,0.277,1010,1010,2980440.0,11.248,True,True,True,True,True,True,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,44,83,83,18000.0,True,261.23,71.41,0.2734,1000,1000,2951000.0,11.297,True,True,True,True,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,44,83,83,18000.0,True,256.83,67.14,0.2614,1010,1010,2980440.0,11.49,True,True,True,True,False,True,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,44,83,83,18000.0,True,255.67,65.92,0.2578,1005,1005,2965720.0,11.542,True,True,True,True,False,False,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,44,83,83,18000.0,True,262.23,72.41,0.2761,1000,1000,2951000.0,11.254,True,True,True,False,True,True,0.0;20.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,44,83,83,18000.0,True,260.85,71.03,0.2723,1000,1000,2951000.0,11.313,True,True,True,False,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,44,83,83,18000.0,True,257.96,68.21,0.2644,1005,1005,2965720.0,11.44,True,True,True,False,False,True,60.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,44,83,83,18000.0,True,256.29,66.54,0.2596,1005,1005,2965720.0,11.514,True,True,True,False,False,False,60.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,44,83,83,18000.0,True,258.28,68.53,0.2653,1005,1005,2965720.0,11.425,True,True,False,True,True,True,90.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_G_G_R,6,G-G-R-G-G-R,0.0,0.0,True,44,83,83,18000.0,True,259.11,69.42,0.2679,1010,1010,2980440.0,11.389,True,True,False,True,True,False,90.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_G_R_G,6,G-G-R-G-R-G,0.0,0.0,True,44,83,83,18000.0,True,260.85,71.03,0.2723,1000,1000,2951000.0,11.313,True,True,False,True,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_G_R_R,6,G-G-R-G-R-R,0.0,0.0,True,44,83,83,18000.0,True,258.48,68.73,0.2659,1005,1005,2965720.0,11.416,True,True,False,True,False,False,0.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_R_G_G,6,G-G-R-R-G-G,0.0,35.0,True,44,83,83,18000.0,True,257.91,68.16,0.2643,1005,1005,2965720.0,11.442,True,True,False,False,True,True,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_R_G_R,6,G-G-R-R-G-R,0.0,35.0,True,44,83,83,18000.0,True,259.01,69.32,0.2676,1010,1010,2980440.0,11.393,True,True,False,False,True,False,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_R_R_G,6,G-G-R-R-R-G,0.0,35.0,True,44,83,83,18000.0,True,258.57,68.76,0.2659,1000,1000,2951000.0,11.413,True,True,False,False,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_G_R_R_R_R,6,G-G-R-R-R-R,0.0,35.0,True,44,83,83,18000.0,True,258.99,69.3,0.2676,1010,1010,2980440.0,11.394,True,True,False,False,False,False,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_G_G_G,6,G-R-G-G-G-G,0.0,35.0,True,44,83,83,18000.0,True,258.99,69.3,0.2676,1010,1010,2980440.0,11.394,True,False,True,True,True,True,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_G_G_R,6,G-R-G-G-G-R,0.0,35.0,True,44,83,83,18000.0,True,258.57,68.76,0.2659,1000,1000,2951000.0,11.413,True,False,True,True,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_G_R_G,6,G-R-G-G-R-G,0.0,35.0,True,44,83,83,18000.0,True,259.01,69.32,0.2676,1010,1010,2980440.0,11.393,True,False,True,True,False,True,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_G_R_R,6,G-R-G-G-R-R,0.0,35.0,True,44,83,83,18000.0,True,257.91,68.16,0.2643,1005,1005,2965720.0,11.442,True,False,True,True,False,False,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_R_G_G,6,G-R-G-R-G-G,0.0,0.0,True,44,83,83,18000.0,True,258.48,68.73,0.2659,1005,1005,2965720.0,11.416,True,False,True,False,True,True,0.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_R_G_R,6,G-R-G-R-G-R,0.0,0.0,True,44,83,83,18000.0,True,260.85,71.03,0.2723,1000,1000,2951000.0,11.313,True,False,True,False,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_R_R_G,6,G-R-G-R-R-G,0.0,0.0,True,44,83,83,18000.0,True,259.11,69.42,0.2679,1010,1010,2980440.0,11.389,True,False,True,False,False,True,90.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_G_R_R_R,6,G-R-G-R-R-R,0.0,0.0,True,44,83,83,18000.0,True,258.28,68.53,0.2653,1005,1005,2965720.0,11.425,True,False,True,False,False,False,90.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_G_G_G,6,G-R-R-G-G-G,0.0,40.0,True,44,83,83,18000.0,True,258.51,68.83,0.2662,1010,1010,2980440.0,11.415,True,False,False,True,True,True,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,44,83,83,18000.0,True,257.55,67.73,0.263,1000,1000,2951000.0,11.458,True,False,False,True,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,44,83,83,18000.0,True,257.1,67.42,0.2622,1010,1010,2980440.0,11.478,True,False,False,True,False,True,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,44,83,83,18000.0,True,257.56,67.81,0.2633,1005,1005,2965720.0,11.457,True,False,False,True,False,False,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,44,83,83,18000.0,True,257.95,68.26,0.2646,1010,1010,2980440.0,11.44,True,False,False,False,True,True,5.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,44,83,83,18000.0,True,260.38,70.56,0.271,1000,1000,2951000.0,11.334,True,False,False,False,True,False,5.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,44,83,83,18000.0,True,257.9,68.21,0.2645,1010,1010,2980440.0,11.442,True,False,False,False,False,True,0.0;55.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,44,83,83,18000.0,True,260.85,71.03,0.2723,1000,1000,2951000.0,11.313,True,False,False,False,False,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,44,83,83,18000.0,True,264.93,75.11,0.2835,1000,1000,2951000.0,11.139,False,True,True,True,True,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,44,83,83,18000.0,True,264.28,74.59,0.2823,1010,1010,2980440.0,11.166,False,True,True,True,True,False,0.0;55.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,44,83,83,18000.0,True,265.27,75.46,0.2844,1000,1000,2951000.0,11.124,False,True,True,True,False,True,5.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,44,83,83,18000.0,True,264.33,74.64,0.2824,1010,1010,2980440.0,11.164,False,True,True,True,False,False,5.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,44,83,83,18000.0,True,266.39,76.64,0.2877,1005,1005,2965720.0,11.077,False,True,True,False,True,True,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,44,83,83,18000.0,True,261.91,72.22,0.2757,1010,1010,2980440.0,11.267,False,True,True,False,True,False,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,44,83,83,18000.0,True,263.85,74.03,0.2806,1000,1000,2951000.0,11.184,False,True,True,False,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,44,83,83,18000.0,True,262.28,72.59,0.2768,1010,1010,2980440.0,11.251,False,True,True,False,False,False,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,44,83,83,18000.0,True,261.84,72.09,0.2753,1005,1005,2965720.0,11.27,False,True,False,True,True,True,90.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,44,83,83,18000.0,True,263.54,73.85,0.2802,1010,1010,2980440.0,11.197,False,True,False,True,True,False,90.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,44,83,83,18000.0,True,264.93,75.11,0.2835,1000,1000,2951000.0,11.139,False,True,False,True,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,44,83,83,18000.0,True,265.55,75.79,0.2854,1005,1005,2965720.0,11.113,False,True,False,True,False,False,0.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,44,83,83,18000.0,True,266.04,76.29,0.2868,1005,1005,2965720.0,11.092,False,True,False,False,True,True,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,44,83,83,18000.0,True,261.36,71.67,0.2742,1010,1010,2980440.0,11.291,False,True,False,False,True,False,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,44,83,83,18000.0,True,263.52,73.71,0.2797,1000,1000,2951000.0,11.198,False,True,False,False,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,44,83,83,18000.0,True,262.67,72.99,0.2779,1010,1010,2980440.0,11.234,False,True,False,False,False,False,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,44,83,83,18000.0,True,262.67,72.99,0.2779,1010,1010,2980440.0,11.234,False,False,True,True,True,True,0.0;15.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,44,83,83,18000.0,True,263.52,73.71,0.2797,1000,1000,2951000.0,11.198,False,False,True,True,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,44,83,83,18000.0,True,261.36,71.67,0.2742,1010,1010,2980440.0,11.291,False,False,True,True,False,True,55.0;0.0
